[5.658170039168908e-07, 0.9999994039535522]	1	1
[0.9374117255210876, 0.06258821487426758]	0	0
[4.899728196505748e-07, 0.9999995231628418]	1	1
[0.9995493292808533, 0.00045067263999953866]	0	1
[3.312455874038278e-07, 0.9999996423721313]	1	1
[4.252591878639578e-08, 1.0]	1	1
[5.4257295545312445e-08, 1.0]	1	1
[1.4310086271507316e-07, 0.9999998807907104]	1	1
[5.4257295545312445e-08, 1.0]	1	1
[7.900127485527264e-08, 0.9999998807907104]	1	1
[1.1107271546961783e-07, 0.9999998807907104]	1	1
[3.955739558136884e-08, 1.0]	1	1
[2.5596062158683708e-08, 1.0]	1	1
[0.9999998807907104, 1.1569865421279246e-07]	0	0
[1.0, 4.467418079912022e-08]	0	0
[1.0, 2.202435567255634e-08]	0	0
[1.0, 5.53657422130982e-08]	0	0
[0.9999991655349731, 8.639096904516919e-07]	0	0
[1.0, 2.619985650653689e-08]	0	0
[0.9999998807907104, 1.0819697138231277e-07]	0	0
[1.0, 3.3547344457929285e-08]	0	0
[5.5797531928192257e-08, 1.0]	1	1
[3.302755757772502e-08, 1.0]	1	1
[3.489769184739089e-08, 1.0]	1	1
[6.456412648958576e-08, 0.9999998807907104]	1	1
[1.6835620897381887e-08, 1.0]	1	1
[3.169989426510256e-08, 1.0]	1	1
[2.818893030109848e-08, 1.0]	1	1
[3.543765458857706e-08, 1.0]	1	1
[4.249656271326785e-08, 1.0]	1	1
[3.14906571929896e-08, 1.0]	1	1
[1.0, 7.013193581428823e-09]	0	0
[1.0, 6.4980190117580605e-09]	0	0
[1.0, 9.201540862591173e-09]	0	0
[1.0, 3.197229148099723e-08]	0	0
[0.9999998807907104, 1.228192587632293e-07]	0	0
[1.0, 1.8750352381857738e-08]	0	0
[1.0, 3.1544942658001673e-08]	0	0
[1.0, 4.0837530690396306e-08]	0	0
[1.0, 3.4226108169832514e-08]	0	0
[0.9999998807907104, 7.082506670030853e-08]	0	0
[1.0, 4.344331117067668e-08]	0	0
[1.0, 3.904690615286199e-08]	0	0
[8.3784854609803e-08, 0.9999998807907104]	1	1
[4.0673743484376246e-08, 1.0]	1	1
[3.55836817789168e-08, 1.0]	1	1
[0.9999998807907104, 9.094690511801673e-08]	0	1
[3.4673369952997746e-08, 1.0]	1	1
[1.0, 4.284465759951672e-08]	0	0
[1.0, 3.392298708604358e-08]	0	0
[3.2407715622184696e-08, 1.0]	1	0
[9.316191551533848e-08, 0.9999998807907104]	1	1
[4.8116351791804846e-08, 1.0]	1	1
[3.2256874504810185e-08, 1.0]	1	1
[2.249197095238742e-08, 1.0]	1	1
[0.9999998807907104, 7.422162440207103e-08]	0	0
[1.032690519764401e-07, 0.9999998807907104]	1	1
[4.4640877661095146e-08, 1.0]	1	1
[3.515583912871989e-08, 1.0]	1	1
[5.5457294365623966e-05, 0.9999445676803589]	1	1
[9.102210242417641e-06, 0.9999909400939941]	1	1
[0.9999910593032837, 8.896355211618356e-06]	0	0
[3.117719188594492e-06, 0.9999969005584717]	1	1
[4.227088084007846e-06, 0.9999958276748657]	1	1
[0.5001589059829712, 0.4998410642147064]	0	0
[5.0250946515006945e-06, 0.9999949932098389]	1	1
[0.0001311350497417152, 0.9998688697814941]	1	1
[0.0015063545433804393, 0.9984936714172363]	1	1
[0.00024083360040094703, 0.9997591376304626]	1	1
[0.00010402468615211546, 0.9998959302902222]	1	1
[0.9993552565574646, 0.0006447613122873008]	0	1
[0.9998307228088379, 0.00016928528202697635]	0	1
[0.00017645805201027542, 0.9998236298561096]	1	1
[0.00018783753330353647, 0.9998121857643127]	1	1
[0.9987877011299133, 0.0012123683700338006]	0	0
[0.9978938698768616, 0.0021061531733721495]	0	0
[0.9980587363243103, 0.001941193942911923]	0	0
[0.9963609576225281, 0.0036390123423188925]	0	0
[0.0012674435274675488, 0.9987325072288513]	1	1
[0.0014828727580606937, 0.9985170960426331]	1	1
[0.0019044190412387252, 0.9980955719947815]	1	1
[0.001863925950601697, 0.998136043548584]	1	1
[0.0012024764437228441, 0.9987975358963013]	1	1
[0.004390393383800983, 0.9956095814704895]	1	1
[0.31889310479164124, 0.6811069250106812]	1	1
[0.06334814429283142, 0.9366518259048462]	1	1
[0.005047040060162544, 0.9949530363082886]	1	1
[0.9984435439109802, 0.0015564418863505125]	0	0
[0.9989408850669861, 0.001059152651578188]	0	0
[0.9965305924415588, 0.003469448769465089]	0	1
[0.5772054195404053, 0.4227946400642395]	0	1
[0.0025318553671240807, 0.997468113899231]	1	1
[1.168662606687576e-07, 0.9999998807907104]	1	1
[4.175385015514621e-08, 1.0]	1	1
[0.9999998807907104, 1.523215047427584e-07]	0	0
[1.0, 4.6759865313106275e-08]	0	0
[0.5825888514518738, 0.4174111783504486]	0	0
[0.08313004672527313, 0.9168699383735657]	1	0
[0.9999963045120239, 3.7217062072159024e-06]	0	0
[0.9999994039535522, 5.369824975787196e-07]	0	0
[8.289374875403155e-08, 0.9999998807907104]	1	1
[1.7351190706449415e-07, 0.9999998807907104]	1	1
[8.418051322678366e-08, 0.9999998807907104]	1	1
[8.350454550054565e-08, 0.9999998807907104]	1	1
[1.5177887746631313e-07, 0.9999998807907104]	1	1
[1.1045582226643091e-07, 0.9999998807907104]	1	1
[0.9999998807907104, 1.192130696381355e-07]	0	0
[0.9999998807907104, 1.3398157250321674e-07]	0	0
[0.999998927116394, 1.080953325072187e-06]	0	0
[6.711557887228992e-08, 0.9999998807907104]	1	1
[5.131522584633785e-08, 1.0]	1	1
[1.4470748510575504e-07, 0.9999998807907104]	1	1
[0.9999998807907104, 1.356299605959066e-07]	0	1
[1.0716491516404858e-07, 0.9999998807907104]	1	1
[0.9999933242797852, 6.668213700322667e-06]	0	1
[0.9999998807907104, 6.332065538572351e-08]	0	0
[0.2791803777217865, 0.7208196520805359]	1	0
[6.477146285988056e-08, 0.9999998807907104]	1	0
[2.3851424657550524e-07, 0.9999997615814209]	1	1
[7.199790985623622e-08, 0.9999998807907104]	1	1
[6.819551146008962e-08, 0.9999998807907104]	1	1
[1.3553298572333006e-07, 0.9999998807907104]	1	1
[8.354484748451796e-08, 0.9999998807907104]	1	1
[1.41708966339138e-07, 0.9999998807907104]	1	1
[1.0723218224484299e-07, 0.9999998807907104]	1	1
[5.3290232671088233e-08, 1.0]	1	1
[7.97951145159459e-08, 0.9999998807907104]	1	1
[5.000990555004137e-08, 1.0]	1	1
[8.974549814411148e-08, 0.9999998807907104]	1	1
[2.6467373004379624e-07, 0.9999997615814209]	1	1
[6.703114507899954e-08, 0.9999998807907104]	1	1
[9.249617960449541e-08, 0.9999998807907104]	1	1
[7.280853964175549e-08, 0.9999998807907104]	1	1
[2.6720226742327213e-07, 0.9999997615814209]	1	1
