[0.0005176044069230556, 0.9994823932647705]	1	1
[0.9984096884727478, 0.0015903223538771272]	0	0
[0.0008328064577654004, 0.9991672039031982]	1	1
[0.16100603342056274, 0.8389939665794373]	1	1
[0.0017831330187618732, 0.9982168078422546]	1	1
[0.0001302544551435858, 0.999869704246521]	1	1
[0.000173110471223481, 0.999826967716217]	1	1
[0.0001526540145277977, 0.9998472929000854]	1	1
[0.000173110471223481, 0.999826967716217]	1	1
[0.00014846143312752247, 0.9998514652252197]	1	1
[0.0002399521181359887, 0.999760091304779]	1	1
[9.867300832411274e-05, 0.999901294708252]	1	1
[7.82970164436847e-05, 0.9999216794967651]	1	1
[0.9999957084655762, 4.311265001888387e-06]	0	0
[0.9999982118606567, 1.8116830915460014e-06]	0	0
[0.9999895095825195, 1.05426142908982e-05]	0	0
[0.9999847412109375, 1.5226299183268566e-05]	0	0
[0.9999980926513672, 1.931640781549504e-06]	0	0
[0.9999940395355225, 5.9720878198277205e-06]	0	0
[0.9999891519546509, 1.0821861906151753e-05]	0	0
[0.9999735355377197, 2.6433408493176103e-05]	0	0
[0.00046220331569202244, 0.9995378255844116]	1	1
[0.0003321758413221687, 0.9996678829193115]	1	1
[0.00033480580896139145, 0.9996652603149414]	1	1
[0.00047370183165185153, 0.9995262622833252]	1	1
[0.000243903516093269, 0.9997560381889343]	1	1
[0.0007448745891451836, 0.9992551207542419]	1	1
[0.00034185839467681944, 0.9996581077575684]	1	1
[0.0004130433371756226, 0.9995869994163513]	1	1
[0.000540712324436754, 0.9994593262672424]	1	1
[0.0002714896108955145, 0.9997285008430481]	1	1
[0.9999531507492065, 4.682262442656793e-05]	0	0
[0.9999825954437256, 1.7393322195857763e-05]	0	0
[0.9999904632568359, 9.586068699718453e-06]	0	0
[0.9999818801879883, 1.8177601305069402e-05]	0	0
[0.9997749924659729, 0.00022504504886455834]	0	0
[0.99988853931427, 0.00011140974675072357]	0	0
[0.9999971389770508, 2.804566292979871e-06]	0	0
[0.9999327659606934, 6.717284122714773e-05]	0	0
[0.9999908208847046, 9.139133908320218e-06]	0	0
[0.9999822378158569, 1.7799555280362256e-05]	0	0
[0.9999961853027344, 3.815093805314973e-06]	0	0
[0.9999783039093018, 2.1733578250859864e-05]	0	0
[0.001459831022657454, 0.9985401630401611]	1	1
[0.00019856420112773776, 0.9998014569282532]	1	1
[0.00018072094826493412, 0.9998193383216858]	1	1
[0.9998828172683716, 0.00011711951810866594]	0	1
[0.00020566824241541326, 0.9997943043708801]	1	1
[0.9999717473983765, 2.8201568056829274e-05]	0	0
[0.999869704246521, 0.00013027632667217404]	0	0
[0.00016251155466306955, 0.9998375177383423]	1	0
[0.0002198271540692076, 0.9997802376747131]	1	1
[0.00018043734598904848, 0.9998195767402649]	1	1
[0.00019126800179947168, 0.9998087286949158]	1	1
[0.11079885065555573, 0.8892011642456055]	1	1
[0.9999357461929321, 6.42382656224072e-05]	0	0
[0.0004586124559864402, 0.9995414018630981]	1	1
[0.00299465493299067, 0.9970054030418396]	1	1
[0.0005476609221659601, 0.9994522929191589]	1	1
[0.11596222966909409, 0.8840377926826477]	1	1
[0.17509359121322632, 0.8249064087867737]	1	1
[0.18046720325946808, 0.8195327520370483]	1	0
[0.8294439315795898, 0.17055609822273254]	0	1
[0.8567823767662048, 0.14321759343147278]	0	1
[0.6708168983459473, 0.3291831612586975]	0	0
[0.9525729417800903, 0.04742700234055519]	0	1
[0.9998038411140442, 0.00019619464001152664]	0	1
[0.9976569414138794, 0.002343025291338563]	0	1
[0.9981347322463989, 0.0018652866128832102]	0	1
[0.9994021654129028, 0.0005978939007036388]	0	1
[0.013269990682601929, 0.9867299795150757]	1	1
[0.9930919408798218, 0.006908089388161898]	0	1
[0.999880313873291, 0.00011963598080910742]	0	1
[0.9998432397842407, 0.0001567373692523688]	0	1
[0.9994490742683411, 0.0005509423790499568]	0	0
[0.9995482563972473, 0.00045172148384153843]	0	0
[0.999588668346405, 0.00041137918015010655]	0	0
[0.9999023675918579, 9.757628868101165e-05]	0	0
[0.0009153603459708393, 0.9990845918655396]	1	1
[0.0016028014943003654, 0.998397171497345]	1	1
[0.0010904601076617837, 0.998909592628479]	1	1
[0.016274791210889816, 0.9837252497673035]	1	1
[0.0016059826593846083, 0.9983939528465271]	1	1
[0.0028362011071294546, 0.9971638321876526]	1	1
[0.007449369877576828, 0.9925506114959717]	1	1
[0.004900775849819183, 0.9950992465019226]	1	1
[0.0014129127375781536, 0.9985871315002441]	1	1
[0.9984936714172363, 0.0015062646707519889]	0	0
[0.9974905252456665, 0.002509468235075474]	0	0
[0.9952783584594727, 0.004721655510365963]	0	1
[0.02372901700437069, 0.9762709140777588]	1	1
[0.0036769744474440813, 0.9963229894638062]	1	1
[0.0006304765702225268, 0.9993695616722107]	1	1
[0.0001039883863995783, 0.9998960494995117]	1	1
[0.9999901056289673, 9.879566277959384e-06]	0	0
[0.9999878406524658, 1.2149149370088708e-05]	0	0
[0.9944131970405579, 0.005586771294474602]	0	0
[0.03515971079468727, 0.964840292930603]	1	0
[0.9988847374916077, 0.0011152750812470913]	0	0
[0.9774603843688965, 0.022539574652910233]	0	0
[0.00012930232333019376, 0.9998706579208374]	1	1
[0.000142622651765123, 0.9998573064804077]	1	1
[0.00033751496812328696, 0.9996625185012817]	1	1
[0.00010354213009122759, 0.9998964071273804]	1	1
[0.00010355902486480772, 0.9998964071273804]	1	1
[0.000498741923365742, 0.9995012283325195]	1	1
[0.9999599456787109, 4.0108341636369005e-05]	0	0
[0.99997878074646, 2.1187592210480943e-05]	0	0
[0.3221582770347595, 0.6778417229652405]	1	0
[0.002320630941540003, 0.9976794123649597]	1	1
[0.0001839981268858537, 0.9998160004615784]	1	1
[0.9220271110534668, 0.07797295600175858]	0	1
[0.9999021291732788, 9.780647087609395e-05]	0	1
[0.0001188798705697991, 0.9998811483383179]	1	1
[0.9600352048873901, 0.03996480256319046]	0	1
[0.9999927282333374, 7.320369604713051e-06]	0	0
[0.9531152248382568, 0.04688480868935585]	0	0
[0.00014059107343200594, 0.9998593330383301]	1	0
[0.0006671020528301597, 0.999332845211029]	1	1
[0.00017315933655481786, 0.9998268485069275]	1	1
[0.00016914345906116068, 0.9998308420181274]	1	1
[0.0001642310235183686, 0.999835729598999]	1	1
[0.0001460141211282462, 0.9998539686203003]	1	1
[0.0009406193858012557, 0.9990593791007996]	1	1
[0.0001285838952753693, 0.9998713731765747]	1	1
[0.00021742538956459612, 0.9997826218605042]	1	1
[0.002436666516587138, 0.997563362121582]	1	1
[0.00012998694728594273, 0.9998699426651001]	1	1
[0.00012815400259569287, 0.9998718500137329]	1	1
[0.0009543583728373051, 0.9990456700325012]	1	1
[0.00010661719716154039, 0.9998934268951416]	1	1
[0.00015117118891794235, 0.9998488426208496]	1	1
[0.00018381681002210826, 0.9998162388801575]	1	1
[0.0001968849974218756, 0.9998031258583069]	1	1
[0.010510165244340897, 0.9894898533821106]	1	1
[0.0002272980782436207, 0.9997727274894714]	1	1
[0.9998716115951538, 0.00012832264474127442]	0	0
[0.9999793767929077, 2.058685277006589e-05]	0	0
[0.9999438524246216, 5.6189521274063736e-05]	0	0
[0.00012652028817683458, 0.9998735189437866]	1	1
[0.00014272265252657235, 0.9998573064804077]	1	1
[0.9985289573669434, 0.0014710179530084133]	0	0
[0.9999895095825195, 1.0533159183978569e-05]	0	0
[0.6716594696044922, 0.32834047079086304]	0	0
[0.005938510410487652, 0.9940615296363831]	1	0
[0.0002609041112009436, 0.9997391104698181]	1	0
[0.0002147719933418557, 0.9997852444648743]	1	1
[0.0001344139891443774, 0.9998655319213867]	1	1
[0.00038007795228622854, 0.9996198415756226]	1	1
[0.00015713571337983012, 0.9998428821563721]	1	1
[0.0001081005684682168, 0.9998918771743774]	1	1
[0.05712536349892616, 0.9428746700286865]	1	1
[0.00024816408404149115, 0.9997518658638]	1	1
[0.00013844484055880457, 0.999861478805542]	1	1
[0.9999663829803467, 3.3596312277950346e-05]	0	0
[0.99997878074646, 2.1216828827164136e-05]	0	0
[0.9999905824661255, 9.471191333432216e-06]	0	0
[0.9999756813049316, 2.4285549443447962e-05]	0	0
[0.00028834352269768715, 0.9997116923332214]	1	1
[0.00011806905968114734, 0.9998818635940552]	1	1
[0.9999651908874512, 3.485144043224864e-05]	0	0
[0.7577161192893982, 0.24228383600711823]	0	1
[0.8132514953613281, 0.18674848973751068]	0	1
[0.26195570826530457, 0.738044261932373]	1	0
[0.18764185905456543, 0.8123582005500793]	1	0
[0.2458629310131073, 0.7541370987892151]	1	0
[0.31927189230918884, 0.6807280778884888]	1	0
[0.38189196586608887, 0.6181079745292664]	1	1
[0.46640485525131226, 0.5335951447486877]	1	1
[0.26332566142082214, 0.7366743683815002]	1	1
[0.47494959831237793, 0.5250504016876221]	1	1
[0.10412690788507462, 0.8958730697631836]	1	1
[0.6622005105018616, 0.33779942989349365]	0	1
[0.8373532891273499, 0.16264671087265015]	0	1
[0.17001022398471832, 0.8299897909164429]	1	0
[0.9235314726829529, 0.07646854221820831]	0	0
[0.0002135213726432994, 0.9997864365577698]	1	1
[0.03145753964781761, 0.9685424566268921]	1	1
[0.00014104587899055332, 0.9998589754104614]	1	1
[0.0005555847892537713, 0.9994444251060486]	1	1
[0.0033478864934295416, 0.9966521859169006]	1	1
[0.036424316465854645, 0.9635757207870483]	1	1
[0.0007763824542053044, 0.9992235898971558]	1	1
[0.21459653973579407, 0.7854034900665283]	1	1
[0.6065032482147217, 0.3934967815876007]	0	1
[0.9562610387802124, 0.04373893886804581]	0	0
[0.05621803551912308, 0.9437819719314575]	1	0
[0.6724934577941895, 0.32750651240348816]	0	1
[0.9011589288711548, 0.09884104877710342]	0	1
[0.007981562055647373, 0.9920184016227722]	1	1
[0.004178270231932402, 0.9958217144012451]	1	1
[0.6672449707984924, 0.3327549993991852]	0	1
[0.0014374430757015944, 0.9985625147819519]	1	1
[0.12545673549175262, 0.874543309211731]	1	1
[0.9982855916023254, 0.0017143877921625972]	0	1
[0.9558612704277039, 0.044138673692941666]	0	0
[0.004530039615929127, 0.9954699277877808]	1	1
[0.0023526239674538374, 0.9976473450660706]	1	1
[0.999245285987854, 0.0007547407294623554]	0	1
[0.9961259961128235, 0.0038740234449505806]	0	1
[0.9996967315673828, 0.000303245906252414]	0	0
[0.981289803981781, 0.01871022954583168]	0	1
[0.9481702446937561, 0.05182976275682449]	0	0
[0.9947808384895325, 0.0052191405557096004]	0	0
[0.8382822275161743, 0.16171781718730927]	0	0
[0.027273744344711304, 0.9727262258529663]	1	1
[0.9967466592788696, 0.003253358881920576]	0	0
[0.9861347079277039, 0.013865343295037746]	0	0
[0.02181076817214489, 0.9781892895698547]	1	0
[0.9684267044067383, 0.031573336571455]	0	0
[0.6496642827987671, 0.3503357768058777]	0	0
[0.019835371524095535, 0.980164647102356]	1	1
[0.018973244354128838, 0.9810267686843872]	1	1
[0.019230948761105537, 0.9807690382003784]	1	1
[0.9981726408004761, 0.0018273358000442386]	0	0
[0.026287058368325233, 0.9737129211425781]	1	1
[0.03516337275505066, 0.964836597442627]	1	1
[0.07363109290599823, 0.9263689517974854]	1	1
[0.0759306475520134, 0.924069344997406]	1	1
[0.04518239572644234, 0.9548175930976868]	1	1
[0.008366935886442661, 0.9916330575942993]	1	1
[0.1168104037642479, 0.8831895589828491]	1	1
[0.005565175320953131, 0.9944348931312561]	1	1
[0.13280439376831055, 0.8671955466270447]	1	1
[0.02464691363275051, 0.9753530621528625]	1	1
[0.0015356314834207296, 0.9984643459320068]	1	1
[0.005006458610296249, 0.9949935078620911]	1	1
[0.0038112339098006487, 0.9961888194084167]	1	1
[0.055093590170145035, 0.9449064135551453]	1	1
[0.007592653855681419, 0.9924073815345764]	1	1
[0.04721250757575035, 0.9527875185012817]	1	1
[0.006597236264497042, 0.9934027791023254]	1	1
[0.022744521498680115, 0.9772555232048035]	1	1
[0.018658418208360672, 0.9813416004180908]	1	1
[0.04406588152050972, 0.9559341669082642]	1	1
[0.018022676929831505, 0.9819773435592651]	1	1
[0.01862553134560585, 0.9813744425773621]	1	1
[0.02057688497006893, 0.9794231057167053]	1	1
[0.008766893297433853, 0.9912331700325012]	1	1
[0.01632436364889145, 0.9836756587028503]	1	1
[0.036867257207632065, 0.9631327390670776]	1	0
[0.00010039049084298313, 0.9998996257781982]	1	1
[0.00010482907964615151, 0.9998952150344849]	1	1
[8.618158608442172e-05, 0.9999138116836548]	1	0
[0.8531426787376404, 0.1468573361635208]	0	0
[0.00011884552804986015, 0.9998811483383179]	1	0
[0.03442150726914406, 0.9655784964561462]	1	1
[0.0002674820425454527, 0.9997325539588928]	1	1
[0.000242823880398646, 0.9997572302818298]	1	1
[0.00023705369676463306, 0.9997629523277283]	1	1
[0.00021812993509229273, 0.9997819066047668]	1	1
[0.0003142545756418258, 0.9996857643127441]	1	1
