[0.004572231788188219, 0.9954277276992798]	1	1
[0.9990328550338745, 0.0009671277948655188]	0	0
[0.0014898761874064803, 0.9985100626945496]	1	1
[0.0627923235297203, 0.9372076988220215]	1	1
[0.6390549540519714, 0.36094504594802856]	0	1
[0.0007137418142519891, 0.9992862343788147]	1	1
[0.00031075027072802186, 0.9996892213821411]	1	1
[0.00035766829387284815, 0.9996423721313477]	1	1
[0.00031075027072802186, 0.9996892213821411]	1	1
[0.00037974296719767153, 0.9996201992034912]	1	1
[0.0008737267926335335, 0.9991262555122375]	1	1
[8.552394137950614e-05, 0.9999145269393921]	1	1
[5.2586590754799545e-05, 0.9999474287033081]	1	1
[0.9999845027923584, 1.554336449771654e-05]	0	0
[0.9999945163726807, 5.443004283733899e-06]	0	0
[0.9999940395355225, 5.908565071877092e-06]	0	0
[0.9999682903289795, 3.164988083881326e-05]	0	0
[0.9999948740005493, 5.083581982034957e-06]	0	0
[0.9999790191650391, 2.0987019524909556e-05]	0	0
[0.9999914169311523, 8.6099753389135e-06]	0	0
[0.9999269247055054, 7.309051579795778e-05]	0	0
[0.0001958264474524185, 0.9998041987419128]	1	1
[0.00018463697051629424, 0.9998154044151306]	1	1
[0.00024664969532750547, 0.9997532963752747]	1	1
[0.00022742338478565216, 0.9997726082801819]	1	1
[0.0002633894619066268, 0.9997366070747375]	1	1
[0.0007433713180944324, 0.9992566704750061]	1	1
[0.0004995891358703375, 0.9995003938674927]	1	1
[0.00025670716422609985, 0.9997432827949524]	1	1
[0.0006783814169466496, 0.9993215799331665]	1	1
[0.001089168363250792, 0.9989107847213745]	1	1
[0.9999880790710449, 1.1949451618420426e-05]	0	0
[0.9999887943267822, 1.1163623639731668e-05]	0	0
[0.9999914169311523, 8.631457603769377e-06]	0	0
[0.9999936819076538, 6.29916485195281e-06]	0	0
[0.9997655749320984, 0.00023438106290996075]	0	0
[0.99952232837677, 0.00047763020847924054]	0	0
[0.9999964237213135, 3.550616611391888e-06]	0	0
[0.9999538660049438, 4.6099994506221265e-05]	0	0
[0.999958872795105, 4.118151991860941e-05]	0	0
[0.9999315738677979, 6.837525143055245e-05]	0	0
[0.9999024868011475, 9.750048775458708e-05]	0	0
[0.9999092817306519, 9.073314868146554e-05]	0	0
[0.003501609433442354, 0.9964983463287354]	1	1
[9.726861026138067e-05, 0.9999027252197266]	1	1
[0.00011018293298548087, 0.9998898506164551]	1	1
[0.99992835521698, 7.162259862525389e-05]	0	1
[0.000103117068647407, 0.9998968839645386]	1	1
[0.9999439716339111, 5.6079141359077767e-05]	0	0
[0.9996885061264038, 0.00031148173729889095]	0	0
[7.923129305709153e-05, 0.9999207258224487]	1	0
[0.00029127782909199595, 0.9997087121009827]	1	1
[0.0001075737745850347, 0.9998924732208252]	1	1
[9.532715193927288e-05, 0.9999046325683594]	1	1
[0.06693140417337418, 0.9330686330795288]	1	1
[0.9999500513076782, 4.994290429749526e-05]	0	0
[0.00048455034266225994, 0.9995154142379761]	1	1
[0.00011203969188500196, 0.9998879432678223]	1	1
[0.0001734746474539861, 0.9998266100883484]	1	1
[0.9934666752815247, 0.006533282808959484]	0	1
[0.13301298022270203, 0.8669869899749756]	1	1
[0.9992110729217529, 0.0007889539701864123]	0	0
[0.029662495478987694, 0.9703375697135925]	1	1
[0.0054971626959741116, 0.9945029020309448]	1	1
[0.9423806667327881, 0.057619303464889526]	0	0
[0.0035589663311839104, 0.9964410662651062]	1	1
[0.012502309866249561, 0.9874976873397827]	1	1
[0.04231210798025131, 0.9576879143714905]	1	1
[0.28155264258384705, 0.7184473872184753]	1	1
[0.009367600083351135, 0.9906324148178101]	1	1
[0.43713873624801636, 0.5628612637519836]	1	1
[0.23446273803710938, 0.7655372619628906]	1	1
[0.01449446938931942, 0.9855055212974548]	1	1
[0.012829449027776718, 0.9871705174446106]	1	1
[0.9995716214179993, 0.0004283419402781874]	0	0
[0.999529242515564, 0.0004707633634097874]	0	0
[0.9992644190788269, 0.0007355324341915548]	0	0
[0.999815046787262, 0.00018500933947507292]	0	0
[0.0027972059324383736, 0.9972028732299805]	1	1
[0.0015855574747547507, 0.9984143972396851]	1	1
[0.0012249454157426953, 0.998775064945221]	1	1
[0.05829809978604317, 0.9417018890380859]	1	1
[0.0016634039347991347, 0.9983365535736084]	1	1
[0.002238175831735134, 0.9977618455886841]	1	1
[0.005955129396170378, 0.994044840335846]	1	1
[0.0028621491510421038, 0.9971379041671753]	1	1
[0.001200371771119535, 0.9987995624542236]	1	1
[0.9990624785423279, 0.0009375146473757923]	0	0
[0.9986714124679565, 0.0013286264147609472]	0	0
[0.9979979395866394, 0.002002035267651081]	0	1
[0.12278860807418823, 0.8772114515304565]	1	1
[0.0032704772893339396, 0.9967294931411743]	1	1
[0.000442310149082914, 0.9995576739311218]	1	1
[0.00016859406605362892, 0.9998313188552856]	1	1
[0.9999721050262451, 2.7848256650031544e-05]	0	0
[0.999980092048645, 1.994116792047862e-05]	0	0
[0.9853008389472961, 0.014699192717671394]	0	0
[0.08144933730363846, 0.9185506701469421]	1	0
[0.9998852014541626, 0.00011481036926852539]	0	0
[0.1169571578502655, 0.8830428123474121]	1	0
[0.000465579068986699, 0.9995344877243042]	1	1
